student_id,name,email,phone,batch_id,section,department,scheme,primary_campus,time_slot,year,semester,enrollment_date,gender,date_of_birth,address,guardian_name,guardian_phone,status,roll_number,admission_category,hostel_required,transport_required,emergency_contact,blood_group,previous_education,entrance_exam_score,scholarship_eligible,assigned_teacher_id
STU221127,Wriddhish Saxena,stu221127@university.edu,2341024250,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-10-21,Female,2006-08-10,392; Gupta Circle; Pimpri-Chinchwad-571910,Hitesh Bhalla,02684418776,Active,A12027,ST,Yes,Yes,8961768729,O-,Higher Secondary Education,62,No,TCH1037
STU221128,Siddharth Batta,stu221128@university.edu,05117682515,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-05-16,Female,2007-11-03,04/297; Chakrabarti Path; Tiruchirappalli-100825,Brijesh Mukherjee,6054690508,Active,A12028,EWS,Yes,No,09517042047,AB-,Higher Secondary Education,92,No,TCH1048
STU221129,Rehaan Nagy,stu221129@university.edu,0210377002,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-09-21,Other,2003-10-10,78/87; Date Path Rajahmundry-284413,Rushil Narayanan,+916274157088,Active,A12029,ST,No,No,+912860416143,A+,Higher Secondary Education,63,Yes,TCH1090
STU221130,Daksh Magar,stu221130@university.edu,+913058181585,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-09-20,Male,2002-07-04,491 Dora Circle; Sri Ganganagar 746433,Jeremiah Doshi,08099491943,Active,A12030,General,No,No,03331293865,B+,Higher Secondary Education,85,Yes,TCH1029
STU221131,Dhruv Kala,stu221131@university.edu,+914651835914,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-12-02,Female,2006-04-06,50/22 Wali Nagar; Dindigul 847927,Ishwar Lanka,+917983400771,Active,A12031,General,No,No,6010831734,O-,Higher Secondary Education,94,No,TCH1014
STU221132,Qasim Dutt,stu221132@university.edu,00002593758,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-07-26,Male,2003-11-08,155; Khosla Ganj; Pondicherry-175286,Chakradev Goyal,+918740897578,Active,A12032,General,No,No,4235180264,B-,Higher Secondary Education,85,No,TCH1009
STU221133,Rushil Dora,stu221133@university.edu,+915515704533,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-06-30,Female,2003-10-20,49/288; Bora Road Muzaffarpur-477927,Isaac Pathak,8826874433,Active,A12033,EWS,No,Yes,7314029030,O-,Higher Secondary Education,67,No,TCH1059
STU221134,Omaja Kale,stu221134@university.edu,08443053447,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-06-16,Other,2007-11-04,03/911; Mistry Zila Pallavaram 597862,Yutika Divan,+918288816137,Active,A12034,OBC,No,Yes,1958807327,B-,Higher Secondary Education,80,Yes,TCH1077
STU221135,Charles Kadakia,stu221135@university.edu,+913832270494,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-09-21,Male,2007-10-11,35 Menon Path Deoghar 686387,Brinda Balakrishnan,+916558592458,Active,A12035,SC,No,No,+912331081854,B-,Higher Secondary Education,63,Yes,TCH1003
STU221136,Gavin Walla,stu221136@university.edu,1324062146,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-07-30,Female,2003-10-14,14/388 Som Street Morbi 909944,Raksha Gulati,3702555634,Active,A12036,SC,Yes,Yes,8141577180,B+,Higher Secondary Education,64,No,TCH1052
STU221137,Sara Mall,stu221137@university.edu,07456599250,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-12-21,Female,2007-09-17,22/39 Sachdeva Marg; Bhavnagar-141908,Vaishnavi Kashyap,04353712146,Active,A12037,ST,No,Yes,+910700958304,AB+,Higher Secondary Education,71,Yes,TCH1012
STU221138,Meghana Ramaswamy,stu221138@university.edu,03521608340,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-08-26,Female,2007-06-27,231 Goel Nagar Secunderabad-747449,Ati Aggarwal,3934964793,Active,A12038,SC,Yes,Yes,03956215426,AB-,Higher Secondary Education,86,No,TCH1061
STU221139,Lila Sarna,stu221139@university.edu,+912217759414,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-10-01,Other,2005-05-12,18 Dugar Circle Morena-136191,Arjun Mammen,03376979162,Active,A12039,ST,No,No,06243960630,A+,Higher Secondary Education,95,Yes,TCH1010
STU221140,Ikbal Thakur,stu221140@university.edu,08162698773,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-10-24,Female,2006-07-09,82/33 Bose Circle Orai 356392,Ira Shere,+914468500947,Active,A12040,SC,Yes,Yes,4792936166,O-,Higher Secondary Education,69,No,TCH1041
STU221141,Victor Pradhan,stu221141@university.edu,+917360075504,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-06-29,Other,2005-11-03,79/29; Zacharia Marg Ahmednagar-776396,Rohan Uppal,+918901175282,Active,A12041,ST,No,Yes,+917907798861,O-,Higher Secondary Education,68,No,TCH1082
STU221142,Chaitaly Rama,stu221142@university.edu,01651758666,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-06-24,Male,2007-08-01,16 Lal Marg Tirunelveli-280222,Widisha Ben,03883392384,Active,A12042,OBC,Yes,No,+919912691764,B+,Higher Secondary Education,84,Yes,TCH1045
STU221143,Chanakya Deol,stu221143@university.edu,04652967947,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-08-05,Male,2006-02-10,42 Kadakia Chowk; Tezpur 070547,Pushti Rout,0731001797,Active,A12043,EWS,Yes,No,06600220036,AB-,Higher Secondary Education,61,No,TCH1040
STU221144,Neelima Grewal,stu221144@university.edu,1202540941,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-07-25,Other,2003-08-15,822; Oza Ganj; Bokaro 094124,Gauri Lal,02551765698,Active,A12044,ST,No,No,+916495092628,O+,Higher Secondary Education,82,No,TCH1070
STU221145,Sneha Baral,stu221145@university.edu,9069981892,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-09-15,Other,2007-07-19,72/031 Hegde Road; Machilipatnam-432885,Darpan Kuruvilla,09071136468,Active,A12045,SC,Yes,Yes,0688785803,O-,Higher Secondary Education,87,No,TCH1023
STU221146,Turvi Tak,stu221146@university.edu,+913800414326,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-03-19,Other,2006-05-10,77/905; Tata Ganj Aurangabad 342970,Charvi Dasgupta,+914232008658,Active,A12046,ST,No,No,02334878193,O+,Higher Secondary Education,78,Yes,TCH1012
STU221147,Oni Boase,stu221147@university.edu,03124321979,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-06-10,Male,2004-01-01,H.No. 147; Ranganathan Road; Satna 325141,Mohini Comar,04035300568,Active,A12047,General,No,Yes,01727340697,O-,Higher Secondary Education,94,Yes,TCH1082
STU221148,Chaitanya Doshi,stu221148@university.edu,+911337045038,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-11-22,Other,2002-08-01,H.No. 326 Ahluwalia Ganj; Imphal 892298,Chanchal Hari,+916287345129,Active,A12048,EWS,Yes,No,01972855867,O+,Higher Secondary Education,73,Yes,TCH1059
STU221149,Christopher Rege,stu221149@university.edu,5521109531,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-11-18,Male,2003-02-22,02; Varghese Chowk Thiruvananthapuram-876561,Mahika Sodhi,8597134112,Active,A12049,OBC,No,Yes,2881042385,AB-,Higher Secondary Education,89,No,TCH1083
STU221150,Yoshita Bassi,stu221150@university.edu,09043987888,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-06-12,Male,2005-12-16,96 Parmar Path Raichur-855488,Daksha Mammen,+916026909594,Active,A12050,SC,Yes,No,+915219899020,AB+,Higher Secondary Education,76,No,TCH1054
STU221151,Udyati Sen,stu221151@university.edu,+915297925384,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-08-02,Male,2007-02-27,30 Thakur Circle; Ozhukarai-029333,Hemang Kapur,+915332588840,Active,A12051,ST,Yes,Yes,01627422121,A+,Higher Secondary Education,69,No,TCH1067
STU221152,Aarush Talwar,stu221152@university.edu,+913779730951,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-03-11,Female,2006-04-17,H.No. 44 Palla Circle Ulhasnagar 610168,Advaith Sekhon,+917204032404,Active,A12052,OBC,No,Yes,00121785634,O+,Higher Secondary Education,72,No,TCH1007
STU221153,Priya Shankar,stu221153@university.edu,05646983633,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-04-01,Male,2003-05-23,H.No. 455 Chad Nagar Ghaziabad-431286,Girindra Ray,5319990870,Active,A12053,ST,Yes,No,+914618702739,AB-,Higher Secondary Education,93,Yes,TCH1056
STU221154,Lohit Lanka,stu221154@university.edu,3969647732,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-09-25,Male,2003-06-06,78 Chakraborty Ganj Munger-250882,Noah Chadha,+913240618694,Active,A12054,OBC,Yes,No,00569274505,AB+,Higher Secondary Education,95,Yes,TCH1042
STU221155,Ekaja Ramanathan,stu221155@university.edu,+911974760440,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-10-12,Male,2004-01-31,82/616 Chandran; Bally-812580,Madhav Saha,06261604643,Active,A12055,General,Yes,No,+910724766053,A+,Higher Secondary Education,69,Yes,TCH1080
STU221156,Om Subramanian,stu221156@university.edu,4128761282,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-11-29,Other,2003-02-13,78/37; Sridhar Road Nadiad 777242,Triya Sen,9948194068,Active,A12056,ST,Yes,Yes,+912756104086,O-,Higher Secondary Education,82,Yes,TCH1031
STU221157,Rishi Wason,stu221157@university.edu,6512054152,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-12-26,Female,2006-11-11,586; Lata Circle; Ludhiana-247165,Chandani Shetty,00169620233,Active,A12057,OBC,Yes,No,02706538137,AB+,Higher Secondary Education,63,No,TCH1011
STU221158,Januja Devi,stu221158@university.edu,00500451066,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-04-01,Other,2002-07-24,23/543 Bir Path; Giridih 458963,Diya Dugar,4398158832,Active,A12058,General,Yes,Yes,+915702116866,O-,Higher Secondary Education,67,Yes,TCH1019
STU221159,Raghav Rajagopalan,stu221159@university.edu,+911538336644,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-01-28,Female,2004-03-07,92/81; Toor Road Etawah 917815,Veer Ben,+914267845661,Active,A12059,OBC,Yes,Yes,+915568160964,O-,Higher Secondary Education,83,Yes,TCH1051
STU221160,Utkarsh Badal,stu221160@university.edu,04802797273,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-06-30,Female,2007-06-06,87 Sahni Marg Aurangabad 829614,Dalaja Rana,02174565898,Active,A12060,General,No,Yes,4386844380,O-,Higher Secondary Education,64,Yes,TCH1088
STU221161,Karan Wagle,stu221161@university.edu,+915613023276,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-09-12,Female,2007-11-10,H.No. 457 Pandya; Malda-815679,Bhanumati Tata,+919768765964,Active,A12061,SC,No,Yes,01817534096,B+,Higher Secondary Education,79,Yes,TCH1023
STU221162,Leela Gopal,stu221162@university.edu,09696727833,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-08-29,Male,2007-05-08,51/175 Kamdar Marg Parbhani 602109,Sarthak Swamy,+911968243698,Active,A12062,SC,No,No,+912006789726,A+,Higher Secondary Education,70,No,TCH1016
STU221163,Brinda Brar,stu221163@university.edu,04607150066,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-10-31,Other,2003-06-25,H.No. 69; Mitra Zila; Kanpur-298394,Sai Bedi,+914557868592,Active,A12063,General,Yes,Yes,+912200659774,B-,Higher Secondary Education,83,Yes,TCH1028
STU221164,Xalak Bala,stu221164@university.edu,06687081796,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-08-16,Female,2002-12-20,H.No. 20 Tripathi Zila Bhagalpur 206872,Veda Chopra,+913046583659,Active,A12064,OBC,Yes,Yes,8016658136,B+,Higher Secondary Education,77,No,TCH1062
STU221165,Abha Sundaram,stu221165@university.edu,3488146082,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-09-29,Male,2005-02-24,208; Bhatnagar Marg; Kolhapur-305096,Upadhriti Mittal,+914441756661,Active,A12065,SC,No,No,6213239295,O-,Higher Secondary Education,87,No,TCH1025
STU221166,Bahadurjit Narula,stu221166@university.edu,1193883090,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-10-03,Male,2006-03-31,97/610; Desai Ganj Katni 808726,Megha Singhal,+919193042018,Active,A12066,OBC,No,No,09052731187,A-,Higher Secondary Education,79,Yes,TCH1027
STU221167,Gopal Pandya,stu221167@university.edu,9222492444,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-07-06,Female,2006-12-10,72 Maharaj Street; Sangli-Miraj & Kupwad-503841,Frederick Pai,2220976486,Active,A12067,ST,No,No,+918382559143,AB-,Higher Secondary Education,66,No,TCH1055
STU221168,Ishaan Seth,stu221168@university.edu,0871353847,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-05-07,Other,2003-05-20,H.No. 724; Purohit Path Hapur-820808,Mohammed Bhargava,5703659592,Active,A12068,SC,No,Yes,07072792904,O-,Higher Secondary Education,70,Yes,TCH1066
STU221169,Widisha Bera,stu221169@university.edu,+912410262108,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-09-09,Other,2005-10-13,H.No. 721; Srinivasan Ganj; Bokaro-167167,Anirudh Chadha,03193841531,Active,A12069,ST,No,No,1892307313,O+,Higher Secondary Education,61,Yes,TCH1024
STU221170,Yamini Bajaj,stu221170@university.edu,9007796427,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-05-12,Female,2006-11-28,88/72; Seshadri Circle; Srinagar-042387,Jyoti Dixit,03991385413,Active,A12070,OBC,No,Yes,+917448519544,A-,Higher Secondary Education,73,No,TCH1048
STU221171,Gopal Agarwal,stu221171@university.edu,7485315996,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-10-09,Female,2007-06-07,440; Pradhan Street Bathinda-088921,Saumya Desai,04777538817,Active,A12071,General,Yes,No,08353247811,A+,Higher Secondary Education,81,Yes,TCH1060
STU221172,Hemani Borah,stu221172@university.edu,04919070445,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-08-07,Male,2006-08-19,21; Venkatesh Rohtak 693168,Pratyush Khare,0661901748,Active,A12072,EWS,Yes,No,02524671930,AB+,Higher Secondary Education,73,Yes,TCH1014
STU221173,Sathvik Narayan,stu221173@university.edu,9513331695,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-05-24,Other,2003-08-31,39 Wadhwa Nagar; Nagercoil-589832,Qadim Majumdar,09355169788,Active,A12073,EWS,Yes,No,+917772043971,O+,Higher Secondary Education,80,No,TCH1026
STU221174,Andrew Jani,stu221174@university.edu,07696454406,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-11-16,Male,2008-03-21,16; Sandal; Erode 553928,Mason Oak,+912836930801,Active,A12074,ST,No,Yes,+918721398302,AB+,Higher Secondary Education,86,Yes,TCH1016
STU221175,Hritik Kohli,stu221175@university.edu,6406958051,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-12-30,Male,2004-05-07,H.No. 65; Gala Chowk Jorhat 160186,Wakeeta Sura,+915031884974,Active,A12075,EWS,No,No,+916322855633,B-,Higher Secondary Education,61,No,TCH1003
STU221176,Ekantika Borah,stu221176@university.edu,+912719058147,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-06-26,Female,2006-03-28,02/352 Tank Zila; Aligarh-828913,Charan Natarajan,02330947976,Active,A12076,SC,Yes,No,8543464582,A+,Higher Secondary Education,94,Yes,TCH1044
STU221177,Max Keer,stu221177@university.edu,02530128194,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-06-30,Male,2002-07-05,37 Kothari Ganj; Hyderabad 304716,Laban Padmanabhan,+910781874146,Active,A12077,ST,Yes,No,06637070437,AB+,Higher Secondary Education,77,No,TCH1045
STU221178,Lila Banik,stu221178@university.edu,+919749091261,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-02-02,Male,2004-09-22,51/435 Nagi Ganj Firozabad-222847,Jyoti Chaudhuri,01859400489,Active,A12078,EWS,No,No,05608469544,A+,Higher Secondary Education,85,No,TCH1090
STU221179,Chaaya Bakshi,stu221179@university.edu,1507629420,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-07-31,Female,2006-12-17,97/755 Bhavsar Marg; Sambalpur 001522,Laban Goyal,+919434220824,Active,A12079,General,No,Yes,+919857787341,A+,Higher Secondary Education,74,Yes,TCH1002
STU221180,Yoshita Parsa,stu221180@university.edu,+915258535599,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-10-28,Male,2004-05-17,307 Murty Ganj Navi Mumbai-618774,Bishakha Kothari,00438724308,Active,A12080,SC,No,Yes,4860641442,B+,Higher Secondary Education,65,Yes,TCH1093
STU221181,Priya Jaggi,stu221181@university.edu,5845450529,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-11-15,Other,2003-12-02,69/33; Narula Chowk; Chapra 155088,Aachal Som,08098568350,Active,A12081,General,Yes,No,01834402755,A+,Higher Secondary Education,67,Yes,TCH1039
STU221182,Mohammed Chauhan,stu221182@university.edu,+910454980460,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-11-17,Female,2003-08-12,01/429 Bail Path; Panihati 936834,Tanay Bail,6663491660,Active,A12082,SC,No,No,05773904554,B+,Higher Secondary Education,68,No,TCH1016
STU221183,Urishilla Halder,stu221183@university.edu,8007789819,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-03-06,Female,2005-10-18,331 Kakar Bhatpara-081103,Advay Saha,06884331650,Active,A12083,OBC,No,No,8338127249,A-,Higher Secondary Education,93,Yes,TCH1074
STU221184,Yutika Manda,stu221184@university.edu,+919537258015,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-04-04,Other,2006-06-26,H.No. 05; Iyengar Road Parbhani 989847,Baghyawati Sachdev,+910032302019,Active,A12084,ST,No,No,+916860173855,O-,Higher Secondary Education,74,Yes,TCH1034
STU221185,Utkarsh Sabharwal,stu221185@university.edu,07041108002,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-02-16,Other,2004-11-04,H.No. 05 Chanda Zila; Gandhinagar 426624,Harshil Jain,09748956425,Active,A12085,General,No,Yes,+917531779105,B-,Higher Secondary Education,64,Yes,TCH1064
STU221186,Darpan Bakshi,stu221186@university.edu,+910242012776,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-04-11,Male,2004-10-26,565 Kapur Marg Mehsana-434889,Kiaan Prakash,9578744112,Active,A12086,General,Yes,No,8484217274,O+,Higher Secondary Education,72,No,TCH1014
STU221187,Michael Rajagopalan,stu221187@university.edu,+918279414550,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-01-28,Male,2003-12-03,94/047; Chadha Circle Bhiwani-161684,Rohan Batra,8703824298,Active,A12087,EWS,No,No,02704973444,O-,Higher Secondary Education,69,Yes,TCH1017
STU221188,Noah Borah,stu221188@university.edu,8159588123,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-11-28,Female,2008-05-02,46/474; Sant; Tezpur-311015,Leena Bali,8232351139,Active,A12088,ST,No,Yes,02254945703,O+,Higher Secondary Education,72,Yes,TCH1036
STU221189,Brinda Brar,stu221189@university.edu,02375745451,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-06-26,Male,2005-02-18,81 Chadha Nagar Kozhikode 707308,Rishi Ahluwalia,+916548765781,Active,A12089,SC,Yes,Yes,09166551728,O-,Higher Secondary Education,66,Yes,TCH1031
STU221190,Sai Chaudhary,stu221190@university.edu,6516441805,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2024-10-02,Female,2002-07-19,136 Comar Nagar; Tiruchirappalli-722294,Umang Vasa,0942079619,Active,A12090,OBC,No,Yes,0979896591,O-,Higher Secondary Education,93,No,TCH1046
STU221191,Ekani Sant,stu221191@university.edu,00986678851,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-03-20,Male,2005-10-15,H.No. 870; Sharaf Circle Thoothukudi-491671,Saksham Pillai,+918579401541,Active,A12091,EWS,Yes,No,5068985118,O+,Higher Secondary Education,73,Yes,TCH1051
STU221192,Sneha Prasad,stu221192@university.edu,01695402313,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2025-03-31,Other,2004-03-17,78; Iyengar Chowk Sasaram 851496,Lekha Hegde,6995713957,Active,A12092,SC,Yes,No,+910168451224,AB+,Higher Secondary Education,83,Yes,TCH1007
STU221193,Qarin Sami,stu221193@university.edu,+919225953762,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-08-08,Other,2002-07-09,878; Gulati Panihati 476040,Ryan Golla,7272066754,Active,A12093,ST,Yes,No,0597303753,B-,Higher Secondary Education,85,Yes,TCH1077
STU221194,Oni Sura,stu221194@university.edu,+919427919163,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,2,2024-12-08,Other,2006-03-07,H.No. 08 Jani Circle; Rewa-948170,Balendra Luthra,02028882397,Active,A12094,EWS,No,No,7087701524,A-,Higher Secondary Education,63,Yes,TCH1015
STU221195,Qarin Oak,stu221195@university.edu,4270983181,A12,A12,Electronics Engineering,A,Campus-8,11:20-18:00,1,1,2025-06-06,Male,2002-11-06,H.No. 31 Date Nagar Asansol-036740,Raghav Balan,01488305450,Active,A12095,General,Yes,No,2759868581,B-,Higher Secondary Education,64,Yes,TCH1036
