slot_index,batch_id,section,day,time_start,time_end,subject_code,subject_name,teacher_id,teacher_name,room_id,room_name,campus,activity_type,department,scheme
15,A24,A24,Tuesday,15:00,16:00,ENG_A,English,TCH1011,Anirudh Choudhury,R1014,Theory Classroom C-20,Campus-8,Lecture,Information Technology,A
16,A24,A24,Tuesday,16:00,17:00,COMM_LAB_A,Communication Lab,TCH1033,Frado Mander,R1055,Chemistry Lab,Campus-8,Lecture,Information Technology,A
17,A24,A24,Tuesday,17:00,18:00,ENGG_LAB_A,Engineering Lab,TCH1036,Nathan Soman,R1019,Theory Classroom C-25,Campus-8,Lecture,Information Technology,A
18,A24,A24,Wednesday,08:00,09:00,CHEM_A,Chemistry,TCH1085,Ojasvi Chandran,R1022,Theory Classroom C-28,Campus-8,Lecture,Information Technology,A
19,A24,A24,Wednesday,09:00,10:00,CHEM_A,Chemistry,TCH1088,Amara Balakrishnan,R1029,Theory Classroom CLA4,Campus-8,Lecture,Information Technology,A
20,A24,A24,Wednesday,10:00,11:00,CHEM_LAB_A,Chemistry Lab,TCH1015,Urvashi Ray,R1023,Theory Classroom A11,Campus-8,Lecture,Information Technology,A
21,A24,A24,Wednesday,11:20,12:20,CHEM_A,Chemistry,TCH1001,Aryan Maharaj,R1008,Theory Classroom C-14,Campus-8,Lecture,Information Technology,A
22,A24,A24,Wednesday,13:00,14:00,HASS_A,Humanities Arts and Social Science Elective,TCH1025,Neel Sathe,R1055,Chemistry Lab,Campus-8,Lecture,Information Technology,A
23,A24,A24,Wednesday,14:00,15:00,COMM_LAB_A,Communication Lab,TCH1020,Netra Dar,R1044,Theory Classroom 101,Campus-8,Lecture,Information Technology,A
24,A24,A24,Wednesday,15:00,16:00,CHEM_A,Chemistry,TCH1094,Bimala Contractor,R1009,Theory Classroom C-15,Campus-8,Lecture,Information Technology,A
25,A24,A24,Wednesday,16:00,17:00,CHEM_LAB_A,Chemistry Lab,TCH1029,Garima Bala,R1047,Theory Classroom B-103,Campus-8,Lecture,Information Technology,A
26,A24,A24,Wednesday,17:00,18:00,COMM_LAB_A,Communication Lab,TCH1025,Neel Sathe,R1058,Computer Lab-2,Campus-8,Lecture,Information Technology,A
27,A24,A24,Thursday,08:00,09:00,HASS_A,Humanities Arts and Social Science Elective,TCH1047,Aarna Oak,R1033,Theory Classroom CLA8,Campus-8,Lecture,Information Technology,A
28,A24,A24,Thursday,09:00,10:00,COMM_LAB_A,Communication Lab,TCH1092,Siddharth Devan,R1065,Programming Lab,Campus-8,Lecture,Information Technology,A
29,A24,A24,Thursday,10:00,11:00,ENGG_LAB_A,Engineering Lab,TCH1031,Charita Tripathi,R1046,Theory Classroom B-102,Campus-8,Lecture,Information Technology,A
30,A24,A24,Thursday,11:20,12:20,COMM_LAB_A,Communication Lab,TCH1051,Akshay Walla,R1044,Theory Classroom 101,Campus-8,Lecture,Information Technology,A
31,A24,A24,Thursday,13:00,14:00,COMM_LAB_A,Communication Lab,TCH1046,Gabriel Mallick,R1040,Theory Classroom CLA15,Campus-8,Lecture,Information Technology,A
32,A24,A24,Thursday,14:00,15:00,COMM_LAB_A,Communication Lab,TCH1045,Tripti Dua,R1047,Theory Classroom B-103,Campus-8,Lecture,Information Technology,A
33,A24,A24,Thursday,15:00,16:00,CHEM_A,Chemistry,TCH1062,Umang Comar,R1017,Theory Classroom C-23,Campus-8,Lecture,Information Technology,A
34,A24,A24,Thursday,16:00,17:00,CHEM_LAB_A,Chemistry Lab,TCH1036,Nathan Soman,R1003,Theory Classroom C-9,Campus-8,Lecture,Information Technology,A
35,A24,A24,Thursday,17:00,18:00,COMM_LAB_A,Communication Lab,TCH1063,Leela Halder,R1023,Theory Classroom A11,Campus-8,Lecture,Information Technology,A
36,A24,A24,Friday,08:00,09:00,CHEM_A,Chemistry,TCH1018,Alka Sha,R1027,Theory Classroom CLA2,Campus-8,Lecture,Information Technology,A
37,A24,A24,Friday,09:00,10:00,ENGG_LAB_A,Engineering Lab,TCH1018,Alka Sha,R1060,Mechanical Lab,Campus-8,Lecture,Information Technology,A
38,A24,A24,Friday,10:00,11:00,ENG_A,English,TCH1043,Nihal Mukhopadhyay,R1045,Theory Classroom B-101,Campus-8,Lecture,Information Technology,A
39,A24,A24,Friday,11:20,12:20,ENG_A,English,TCH1045,Tripti Dua,R1009,Theory Classroom C-15,Campus-8,Lecture,Information Technology,A
40,A24,A24,Friday,13:00,14:00,COMM_LAB_A,Communication Lab,TCH1066,Harish Vora,R1023,Theory Classroom A11,Campus-8,Lecture,Information Technology,A
41,A24,A24,Friday,14:00,15:00,ENG_A,English,TCH1077,Lipika Setty,R1013,Theory Classroom C-19,Campus-8,Lecture,Information Technology,A
42,A24,A24,Friday,15:00,16:00,CHEM_LAB_A,Chemistry Lab,TCH1069,Pranit Garde,R1053,Theory Classroom 205,Campus-8,Lecture,Information Technology,A
43,A24,A24,Friday,16:00,17:00,T&NM_A,Transform and Numerical Methods,TCH1063,Leela Halder,R1014,Theory Classroom C-20,Campus-8,Lecture,Information Technology,A
44,A24,A24,Friday,17:00,18:00,ENGG_LAB_A,Engineering Lab,TCH1018,Alka Sha,R1019,Theory Classroom C-25,Campus-8,Lecture,Information Technology,A
45,A24,A24,Saturday,08:00,09:00,CHEM_A,Chemistry,TCH1064,Manthan Sekhon,R1054,Physics Lab,Campus-8,Lecture,Information Technology,A
46,A24,A24,Saturday,09:00,10:00,CHEM_LAB_A,Chemistry Lab,TCH1091,Hemani Sani,R1005,Theory Classroom C-11,Campus-8,Lecture,Information Technology,A
47,A24,A24,Saturday,10:00,11:00,ENGG_LAB_A,Engineering Lab,TCH1027,Nicholas Goel,R1016,Theory Classroom C-22,Campus-8,Lecture,Information Technology,A
48,A24,A24,Saturday,11:20,12:20,COMM_LAB_A,Communication Lab,TCH1049,Pavani Narayanan,R1061,Civil Lab,Campus-8,Lecture,Information Technology,A
49,A24,A24,Saturday,13:00,14:00,CHEM_LAB_A,Chemistry Lab,TCH1069,Pranit Garde,R1054,Physics Lab,Campus-8,Lecture,Information Technology,A
50,A24,A24,Saturday,14:00,15:00,T&NM_A,Transform and Numerical Methods,TCH1076,Timothy Bhatnagar,R1046,Theory Classroom B-102,Campus-8,Lecture,Information Technology,A
51,A24,A24,Saturday,15:00,16:00,HASS_A,Humanities Arts and Social Science Elective,TCH1078,Teerth Sawhney,R1006,Theory Classroom C-12,Campus-8,Lecture,Information Technology,A
52,A24,A24,Saturday,16:00,17:00,ENG_A,English,TCH1071,Rushil Rajagopalan,R1005,Theory Classroom C-11,Campus-8,Lecture,Information Technology,A
53,A24,A24,Saturday,17:00,18:00,HASS_A,Humanities Arts and Social Science Elective,TCH1057,Anita Tella,R1023,Theory Classroom A11,Campus-8,Lecture,Information Technology,A
0,A25,A25,Monday,08:00,09:00,CHEM_LAB_A,Chemistry Lab,TCH1018,Alka Sha,R1005,Theory Classroom C-11,Campus-8,Lecture,Electronics Engineering,A
1,A25,A25,Monday,09:00,10:00,ENG_A,English,TCH1076,Timothy Bhatnagar,R1050,Theory Classroom 202,Campus-8,Lecture,Electronics Engineering,A
2,A25,A25,Monday,10:00,11:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1009,Advay Contractor,R1040,Theory Classroom CLA15,Campus-8,Lecture,Electronics Engineering,A
3,A25,A25,Monday,11:20,12:20,BEE_A,Basic Electrical Engineering,TCH1012,Vaishnavi Gandhi,R1009,Theory Classroom C-15,Campus-8,Lecture,Electronics Engineering,A
4,A25,A25,Monday,13:00,14:00,CHEM_LAB_A,Chemistry Lab,TCH1033,Frado Mander,R1046,Theory Classroom B-102,Campus-8,Lecture,Electronics Engineering,A
5,A25,A25,Monday,14:00,15:00,CHEM_LAB_A,Chemistry Lab,TCH1090,Nachiket Dugar,R1027,Theory Classroom CLA2,Campus-8,Lecture,Electronics Engineering,A
6,A25,A25,Monday,15:00,16:00,T&NM_A,Transform and Numerical Methods,TCH1043,Nihal Mukhopadhyay,R1020,Theory Classroom C-26,Campus-8,Lecture,Electronics Engineering,A
7,A25,A25,Monday,16:00,17:00,HASS_A,Humanities Arts and Social Science Elective,TCH1070,Aadhya Andra,R1021,Theory Classroom C-27,Campus-8,Lecture,Electronics Engineering,A
8,A25,A25,Monday,17:00,18:00,SY_A,Sports and Yoga,TCH1049,Pavani Narayanan,R1013,Theory Classroom C-19,Campus-8,Lecture,Electronics Engineering,A
9,A25,A25,Tuesday,08:00,09:00,CHEM_LAB_A,Chemistry Lab,TCH1043,Nihal Mukhopadhyay,R1032,Theory Classroom CLA7,Campus-8,Lecture,Electronics Engineering,A
10,A25,A25,Tuesday,09:00,10:00,COMM_LAB_A,Communication Lab,TCH1091,Hemani Sani,R1049,Theory Classroom 201,Campus-8,Lecture,Electronics Engineering,A
11,A25,A25,Tuesday,10:00,11:00,SY_A,Sports and Yoga,TCH1081,Wazir Naik,R1044,Theory Classroom 101,Campus-8,Lecture,Electronics Engineering,A
12,A25,A25,Tuesday,11:20,12:20,CHEM_LAB_A,Chemistry Lab,TCH1018,Alka Sha,R1036,Theory Classroom CLA11,Campus-8,Lecture,Electronics Engineering,A
13,A25,A25,Tuesday,13:00,14:00,COMM_LAB_A,Communication Lab,TCH1063,Leela Halder,R1018,Theory Classroom C-24,Campus-8,Lecture,Electronics Engineering,A
14,A25,A25,Tuesday,14:00,15:00,T&NM_A,Transform and Numerical Methods,TCH1041,Arunima Sama,R1027,Theory Classroom CLA2,Campus-8,Lecture,Electronics Engineering,A
15,A25,A25,Tuesday,15:00,16:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1065,Nirja Bassi,R1049,Theory Classroom 201,Campus-8,Lecture,Electronics Engineering,A
16,A25,A25,Tuesday,16:00,17:00,CHEM_LAB_A,Chemistry Lab,TCH1045,Tripti Dua,R1056,Electronics Lab,Campus-8,Lecture,Electronics Engineering,A
17,A25,A25,Tuesday,17:00,18:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1031,Charita Tripathi,R1037,Theory Classroom CLA12,Campus-8,Lecture,Electronics Engineering,A
18,A25,A25,Wednesday,08:00,09:00,COMM_LAB_A,Communication Lab,TCH1077,Lipika Setty,R1007,Theory Classroom C-13,Campus-8,Lecture,Electronics Engineering,A
19,A25,A25,Wednesday,09:00,10:00,CHEM_A,Chemistry,TCH1088,Amara Balakrishnan,R1042,Theory Classroom CLA17,Campus-8,Lecture,Electronics Engineering,A
20,A25,A25,Wednesday,10:00,11:00,T&NM_A,Transform and Numerical Methods,TCH1076,Timothy Bhatnagar,R1010,Theory Classroom C-16,Campus-8,Lecture,Electronics Engineering,A
21,A25,A25,Wednesday,11:20,12:20,CHEM_A,Chemistry,TCH1040,Meera Bala,R1017,Theory Classroom C-23,Campus-8,Lecture,Electronics Engineering,A
22,A25,A25,Wednesday,13:00,14:00,SY_A,Sports and Yoga,TCH1023,Abhiram Mistry,R1031,Theory Classroom CLA6,Campus-8,Lecture,Electronics Engineering,A
23,A25,A25,Wednesday,14:00,15:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1044,Jai Barman,R1058,Computer Lab-2,Campus-8,Lecture,Electronics Engineering,A
24,A25,A25,Wednesday,15:00,16:00,ENG_A,English,TCH1057,Anita Tella,R1011,Theory Classroom C-17,Campus-8,Lecture,Electronics Engineering,A
25,A25,A25,Wednesday,16:00,17:00,COMM_LAB_A,Communication Lab,TCH1046,Gabriel Mallick,R1008,Theory Classroom C-14,Campus-8,Lecture,Electronics Engineering,A
26,A25,A25,Wednesday,17:00,18:00,T&NM_A,Transform and Numerical Methods,TCH1002,Rushil Saini,R1003,Theory Classroom C-9,Campus-8,Lecture,Electronics Engineering,A
27,A25,A25,Thursday,08:00,09:00,COMM_LAB_A,Communication Lab,TCH1022,Ethan Yogi,R1003,Theory Classroom C-9,Campus-8,Lecture,Electronics Engineering,A
28,A25,A25,Thursday,09:00,10:00,HASS_A,Humanities Arts and Social Science Elective,TCH1017,Chandresh Zachariah,R1038,Theory Classroom CLA13,Campus-8,Lecture,Electronics Engineering,A
29,A25,A25,Thursday,10:00,11:00,BETC_LAB_A,Basic Electronics Lab,TCH1008,Yashodhara Tak,R1001,Theory Classroom C-7,Campus-8,Lecture,Electronics Engineering,A
30,A25,A25,Thursday,11:20,12:20,CHEM_A,Chemistry,TCH1009,Advay Contractor,R1026,Theory Classroom CLA1,Campus-8,Lecture,Electronics Engineering,A
31,A25,A25,Thursday,13:00,14:00,HASS_A,Humanities Arts and Social Science Elective,TCH1018,Alka Sha,R1018,Theory Classroom C-24,Campus-8,Lecture,Electronics Engineering,A
32,A25,A25,Thursday,14:00,15:00,HASS_A,Humanities Arts and Social Science Elective,TCH1013,Jai Kota,R1046,Theory Classroom B-102,Campus-8,Lecture,Electronics Engineering,A
33,A25,A25,Thursday,15:00,16:00,COMM_LAB_A,Communication Lab,TCH1094,Bimala Contractor,R1059,Engineering Drawing Lab,Campus-8,Lecture,Electronics Engineering,A
34,A25,A25,Thursday,16:00,17:00,ENGG_LAB_A,Engineering Lab,TCH1076,Timothy Bhatnagar,R1020,Theory Classroom C-26,Campus-8,Lecture,Electronics Engineering,A
35,A25,A25,Thursday,17:00,18:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1022,Ethan Yogi,R1001,Theory Classroom C-7,Campus-8,Lecture,Electronics Engineering,A
36,A25,A25,Friday,08:00,09:00,T&NM_A,Transform and Numerical Methods,TCH1010,Yashica Cherian,R1058,Computer Lab-2,Campus-8,Lecture,Electronics Engineering,A
37,A25,A25,Friday,09:00,10:00,ENG_A,English,TCH1016,Ikbal Kothari,R1011,Theory Classroom C-17,Campus-8,Lecture,Electronics Engineering,A
38,A25,A25,Friday,10:00,11:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1090,Nachiket Dugar,R1022,Theory Classroom C-28,Campus-8,Lecture,Electronics Engineering,A
39,A25,A25,Friday,11:20,12:20,HASS_A,Humanities Arts and Social Science Elective,TCH1073,Janya Deep,R1007,Theory Classroom C-13,Campus-8,Lecture,Electronics Engineering,A
40,A25,A25,Friday,13:00,14:00,BETC_LAB_A,Basic Electronics Lab,TCH1085,Ojasvi Chandran,R1033,Theory Classroom CLA8,Campus-8,Lecture,Electronics Engineering,A
41,A25,A25,Friday,14:00,15:00,BEE_A,Basic Electrical Engineering,TCH1060,Netra Varkey,R1016,Theory Classroom C-22,Campus-8,Lecture,Electronics Engineering,A
42,A25,A25,Friday,15:00,16:00,B.ETC_A,Basic Electronics,TCH1083,Sachi Borah,R1020,Theory Classroom C-26,Campus-8,Lecture,Electronics Engineering,A
43,A25,A25,Friday,16:00,17:00,CHEM_A,Chemistry,TCH1063,Leela Halder,R1027,Theory Classroom CLA2,Campus-8,Lecture,Electronics Engineering,A
44,A25,A25,Friday,17:00,18:00,ENG_A,English,TCH1085,Ojasvi Chandran,R1019,Theory Classroom C-25,Campus-8,Lecture,Electronics Engineering,A
45,A25,A25,Saturday,08:00,09:00,CHEM_A,Chemistry,TCH1054,Dalaja Bhasin,R1046,Theory Classroom B-102,Campus-8,Lecture,Electronics Engineering,A
46,A25,A25,Saturday,09:00,10:00,SY_A,Sports and Yoga,TCH1069,Pranit Garde,R1048,Theory Classroom B-104,Campus-8,Lecture,Electronics Engineering,A
47,A25,A25,Saturday,10:00,11:00,CHEM_A,Chemistry,TCH1013,Jai Kota,R1020,Theory Classroom C-26,Campus-8,Lecture,Electronics Engineering,A
48,A25,A25,Saturday,11:20,12:20,ENGG_LAB_A,Engineering Lab,TCH1070,Aadhya Andra,R1062,Electrical Lab,Campus-8,Lecture,Electronics Engineering,A
49,A25,A25,Saturday,13:00,14:00,CHEM_A,Chemistry,TCH1012,Vaishnavi Gandhi,R1036,Theory Classroom CLA11,Campus-8,Lecture,Electronics Engineering,A
50,A25,A25,Saturday,14:00,15:00,CHEM_LAB_A,Chemistry Lab,TCH1012,Vaishnavi Gandhi,R1037,Theory Classroom CLA12,Campus-8,Lecture,Electronics Engineering,A
51,A25,A25,Saturday,15:00,16:00,BEE_A,Basic Electrical Engineering,TCH1092,Siddharth Devan,R1066,Sports Yoga (SY),Campus-8,Lecture,Electronics Engineering,A
52,A25,A25,Saturday,16:00,17:00,ENGG_LAB_A,Engineering Lab,TCH1032,Nidra Acharya,R1023,Theory Classroom A11,Campus-8,Lecture,Electronics Engineering,A
53,A25,A25,Saturday,17:00,18:00,CHEM_A,Chemistry,TCH1041,Arunima Sama,R1021,Theory Classroom C-27,Campus-8,Lecture,Electronics Engineering,A
0,A26,A26,Monday,08:00,09:00,ENG_A,English,TCH1036,Nathan Soman,R1045,Theory Classroom B-101,Campus-8,Lecture,Electronics Engineering,A
1,A26,A26,Monday,09:00,10:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1077,Lipika Setty,R1029,Theory Classroom CLA4,Campus-8,Lecture,Electronics Engineering,A
2,A26,A26,Monday,10:00,11:00,SY_A,Sports and Yoga,TCH1080,Viraj Narasimhan,R1021,Theory Classroom C-27,Campus-8,Lecture,Electronics Engineering,A
3,A26,A26,Monday,11:20,12:20,COMM_LAB_A,Communication Lab,TCH1075,Aishani Yadav,R1040,Theory Classroom CLA15,Campus-8,Lecture,Electronics Engineering,A
4,A26,A26,Monday,13:00,14:00,ENGG_LAB_A,Engineering Lab,TCH1090,Nachiket Dugar,R1060,Mechanical Lab,Campus-8,Lecture,Electronics Engineering,A
5,A26,A26,Monday,14:00,15:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1064,Manthan Sekhon,R1037,Theory Classroom CLA12,Campus-8,Lecture,Electronics Engineering,A
6,A26,A26,Monday,15:00,16:00,BETC_LAB_A,Basic Electronics Lab,TCH1009,Advay Contractor,R1046,Theory Classroom B-102,Campus-8,Lecture,Electronics Engineering,A
7,A26,A26,Monday,16:00,17:00,CHEM_A,Chemistry,TCH1051,Akshay Walla,R1045,Theory Classroom B-101,Campus-8,Lecture,Electronics Engineering,A
8,A26,A26,Monday,17:00,18:00,BEE_A,Basic Electrical Engineering,TCH1017,Chandresh Zachariah,R1047,Theory Classroom B-103,Campus-8,Lecture,Electronics Engineering,A
9,A26,A26,Tuesday,08:00,09:00,T&NM_A,Transform and Numerical Methods,TCH1053,Frederick Kothari,R1024,Theory Classroom E105,Campus-8,Lecture,Electronics Engineering,A
10,A26,A26,Tuesday,09:00,10:00,CHEM_A,Chemistry,TCH1001,Aryan Maharaj,R1033,Theory Classroom CLA8,Campus-8,Lecture,Electronics Engineering,A
11,A26,A26,Tuesday,10:00,11:00,COMM_LAB_A,Communication Lab,TCH1034,Elijah Shah,R1046,Theory Classroom B-102,Campus-8,Lecture,Electronics Engineering,A
12,A26,A26,Tuesday,11:20,12:20,BETC_LAB_A,Basic Electronics Lab,TCH1055,Shravya Singhal,R1064,Workshop Lab,Campus-8,Lecture,Electronics Engineering,A
14,A26,A26,Tuesday,14:00,15:00,CHEM_LAB_A,Chemistry Lab,TCH1001,Aryan Maharaj,R1004,Theory Classroom C-10,Campus-8,Lecture,Electronics Engineering,A
15,A26,A26,Tuesday,15:00,16:00,BEE_A,Basic Electrical Engineering,TCH1052,Ridhi Oak,R1019,Theory Classroom C-25,Campus-8,Lecture,Electronics Engineering,A
16,A26,A26,Tuesday,16:00,17:00,ENG_A,English,TCH1041,Arunima Sama,R1011,Theory Classroom C-17,Campus-8,Lecture,Electronics Engineering,A
17,A26,A26,Tuesday,17:00,18:00,ENG_A,English,TCH1033,Frado Mander,R1037,Theory Classroom CLA12,Campus-8,Lecture,Electronics Engineering,A
18,A26,A26,Wednesday,08:00,09:00,SY_A,Sports and Yoga,TCH1040,Meera Bala,R1039,Theory Classroom CLA14,Campus-8,Lecture,Electronics Engineering,A
19,A26,A26,Wednesday,09:00,10:00,BETC_LAB_A,Basic Electronics Lab,TCH1070,Aadhya Andra,R1029,Theory Classroom CLA4,Campus-8,Lecture,Electronics Engineering,A
20,A26,A26,Wednesday,10:00,11:00,HASS_A,Humanities Arts and Social Science Elective,TCH1014,Veer Bir,R1048,Theory Classroom B-104,Campus-8,Lecture,Electronics Engineering,A
21,A26,A26,Wednesday,11:20,12:20,CHEM_LAB_A,Chemistry Lab,TCH1048,Vamakshi Swaminathan,R1017,Theory Classroom C-23,Campus-8,Lecture,Electronics Engineering,A
22,A26,A26,Wednesday,13:00,14:00,CHEM_LAB_A,Chemistry Lab,TCH1002,Rushil Saini,R1029,Theory Classroom CLA4,Campus-8,Lecture,Electronics Engineering,A
23,A26,A26,Wednesday,14:00,15:00,ENG_A,English,TCH1086,Kalpit Bhasin,R1024,Theory Classroom E105,Campus-8,Lecture,Electronics Engineering,A
24,A26,A26,Wednesday,15:00,16:00,HASS_A,Humanities Arts and Social Science Elective,TCH1075,Aishani Yadav,R1006,Theory Classroom C-12,Campus-8,Lecture,Electronics Engineering,A
25,A26,A26,Wednesday,16:00,17:00,ENG_A,English,TCH1013,Jai Kota,R1002,Theory Classroom C-8,Campus-8,Lecture,Electronics Engineering,A
26,A26,A26,Wednesday,17:00,18:00,CHEM_A,Chemistry,TCH1086,Kalpit Bhasin,R1011,Theory Classroom C-17,Campus-8,Lecture,Electronics Engineering,A
27,A26,A26,Thursday,08:00,09:00,B.ETC_A,Basic Electronics,TCH1054,Dalaja Bhasin,R1032,Theory Classroom CLA7,Campus-8,Lecture,Electronics Engineering,A
28,A26,A26,Thursday,09:00,10:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1070,Aadhya Andra,R1034,Theory Classroom CLA9,Campus-8,Lecture,Electronics Engineering,A
29,A26,A26,Thursday,10:00,11:00,CHEM_A,Chemistry,TCH1020,Netra Dar,R1038,Theory Classroom CLA13,Campus-8,Lecture,Electronics Engineering,A
30,A26,A26,Thursday,11:20,12:20,T&NM_A,Transform and Numerical Methods,TCH1076,Timothy Bhatnagar,R1038,Theory Classroom CLA13,Campus-8,Lecture,Electronics Engineering,A
31,A26,A26,Thursday,13:00,14:00,T&NM_A,Transform and Numerical Methods,TCH1046,Gabriel Mallick,R1041,Theory Classroom CLA16,Campus-8,Lecture,Electronics Engineering,A
32,A26,A26,Thursday,14:00,15:00,ENGG_LAB_A,Engineering Lab,TCH1054,Dalaja Bhasin,R1065,Programming Lab,Campus-8,Lecture,Electronics Engineering,A
33,A26,A26,Thursday,15:00,16:00,HASS_A,Humanities Arts and Social Science Elective,TCH1019,Dakshesh Bedi,R1017,Theory Classroom C-23,Campus-8,Lecture,Electronics Engineering,A
34,A26,A26,Thursday,16:00,17:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1006,Ekta Bhalla,R1041,Theory Classroom CLA16,Campus-8,Lecture,Electronics Engineering,A
35,A26,A26,Thursday,17:00,18:00,BEE_A,Basic Electrical Engineering,TCH1093,Ekbal Ranganathan,R1039,Theory Classroom CLA14,Campus-8,Lecture,Electronics Engineering,A
36,A26,A26,Friday,08:00,09:00,ENG_A,English,TCH1018,Alka Sha,R1020,Theory Classroom C-26,Campus-8,Lecture,Electronics Engineering,A
37,A26,A26,Friday,09:00,10:00,ENGG_LAB_A,Engineering Lab,TCH1021,Samarth Murthy,R1024,Theory Classroom E105,Campus-8,Lecture,Electronics Engineering,A
38,A26,A26,Friday,10:00,11:00,SY_A,Sports and Yoga,TCH1062,Umang Comar,R1019,Theory Classroom C-25,Campus-8,Lecture,Electronics Engineering,A
39,A26,A26,Friday,11:20,12:20,ENG_A,English,TCH1019,Dakshesh Bedi,R1063,Materials Lab,Campus-8,Lecture,Electronics Engineering,A
40,A26,A26,Friday,13:00,14:00,BETC_LAB_A,Basic Electronics Lab,TCH1010,Yashica Cherian,R1049,Theory Classroom 201,Campus-8,Lecture,Electronics Engineering,A
41,A26,A26,Friday,14:00,15:00,BEE_A,Basic Electrical Engineering,TCH1071,Rushil Rajagopalan,R1014,Theory Classroom C-20,Campus-8,Lecture,Electronics Engineering,A
42,A26,A26,Friday,15:00,16:00,BEE_A,Basic Electrical Engineering,TCH1084,Sudiksha Tiwari,R1006,Theory Classroom C-12,Campus-8,Lecture,Electronics Engineering,A
43,A26,A26,Friday,16:00,17:00,HASS_A,Humanities Arts and Social Science Elective,TCH1013,Jai Kota,R1044,Theory Classroom 101,Campus-8,Lecture,Electronics Engineering,A
44,A26,A26,Friday,17:00,18:00,ENG_A,English,TCH1003,Harsh Chanda,R1012,Theory Classroom C-18,Campus-8,Lecture,Electronics Engineering,A
45,A26,A26,Saturday,08:00,09:00,CHEM_LAB_A,Chemistry Lab,TCH1093,Ekbal Ranganathan,R1020,Theory Classroom C-26,Campus-8,Lecture,Electronics Engineering,A
46,A26,A26,Saturday,09:00,10:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1041,Arunima Sama,R1026,Theory Classroom CLA1,Campus-8,Lecture,Electronics Engineering,A
47,A26,A26,Saturday,10:00,11:00,CHEM_LAB_A,Chemistry Lab,TCH1007,Luke Lanka,R1004,Theory Classroom C-10,Campus-8,Lecture,Electronics Engineering,A
48,A26,A26,Saturday,11:20,12:20,B.ETC_A,Basic Electronics,TCH1024,Samar Lalla,R1005,Theory Classroom C-11,Campus-8,Lecture,Electronics Engineering,A
